1468428667.863|-0.02|0.01|-1.0
1468428667.966|-0.02|0.01|-1.0
1468428668.071|-0.02|0.01|-1.0
1468428668.176|-0.02|0.01|-1.01
1468428668.282|-0.02|0.01|-1.01
1468428668.387|-0.02|0.01|-1.01
1468428668.492|-0.02|0.01|-1.0
1468428668.597|-0.02|0.01|-1.0
1468428668.702|-0.02|0.01|-1.01
1468428668.807|-0.02|-0.01|-0.95
1468428668.913|-0.02|-0.01|-0.95
1468428669.017|-0.02|0.0|-1.0
1468428669.123|-0.02|0.01|-1.01
1468428669.229|-0.01|0.01|-1.0
1468428669.334|-0.03|0.03|-1.04
1468428669.439|0.31|-0.19|-0.97
1468428669.544|0.23|0.14|-0.95
1468428669.649|-0.13|0.36|-1.63
1468428669.754|0.03|-0.09|-1.06
1468428669.86|0.03|-0.35|-0.78
1468428669.965|-0.14|-0.42|-0.65
1468428670.069|-0.33|-0.56|-0.31
1468428670.172|-0.35|-0.54|0.23
1468428670.278|-0.35|-0.63|0.8
1468428670.383|-0.35|-0.81|0.0
1468428670.487|-0.72|-0.91|-0.56
1468428670.592|-0.77|-0.73|-0.8
1468428670.697|-0.41|-0.88|-0.28
1468428670.803|-0.05|-0.69|-0.77
1468428670.908|-0.1|-0.58|-1.01
1468428671.012|-0.13|-0.78|-0.56
1468428671.117|-0.15|-0.73|-0.84
1468428671.222|-0.17|-0.82|-0.77
1468428671.327|-0.29|-0.76|-0.62
1468428671.432|-0.5|-0.62|-0.31
1468428671.538|-0.73|-0.46|-0.21
1468428671.643|-0.89|-0.29|-0.12
1468428671.747|-0.84|-0.14|-0.33
1468428671.852|-0.65|0.03|-0.7
1468428671.958|-0.7|0.15|-0.93
1468428672.06|-0.64|0.16|-0.94
1468428672.166|-0.52|-0.04|-0.97
1468428672.27|-0.28|-0.34|-0.86
1468428672.376|-0.03|-0.56|-0.89
1468428672.481|0.11|-0.74|-0.69
1468428672.587|0.38|-0.99|-0.19
1468428672.692|0.06|-0.85|-0.61
1468428672.796|0.08|-0.83|-0.51
1468428672.9|0.04|-0.8|-0.45
1468428673.005|0.08|-0.81|-0.45
1468428673.11|0.13|-0.83|-0.5
1468428673.215|0.12|-0.83|-0.46
1468428673.321|0.15|-0.78|-0.47
1468428673.426|0.24|-0.78|-0.53
1468428673.636|0.33|-0.69|-0.53
1468428673.742|0.42|-0.65|-0.67
1468428673.846|0.52|-0.59|-0.78
1468428673.951|0.52|-0.56|-0.86
1468428674.056|0.5|-0.56|-0.84
1468428674.162|0.43|-0.53|-0.82
1468428674.267|0.35|-0.52|-0.81
1468428674.372|0.3|-0.54|-0.81
1468428674.478|0.25|-0.59|-0.81
1468428674.581|0.19|-0.61|-0.75
1468428674.687|0.17|-0.61|-0.76
1468428674.792|0.13|-0.67|-0.68
1468428674.897|0.08|-0.66|-0.7
1468428675.002|0.1|-0.67|-0.73
1468428675.106|0.09|-0.7|-0.73
1468428675.211|0.1|-0.7|-0.75
1468428675.315|0.09|-0.71|-0.73
1468428675.42|0.07|-0.72|-0.69
1468428675.525|0.05|-0.72|-0.69
1468428675.63|0.04|-0.76|-0.65
1468428675.735|-0.01|-0.77|-0.64
1468428675.841|0.0|-0.83|-0.32
1468428675.946|-0.02|-0.76|-0.66
1468428676.051|0.02|-0.83|-0.66
1468428676.156|-0.01|-0.85|-0.65
1468428676.261|-0.04|-0.84|-0.62
1468428676.365|-0.09|-0.85|-0.55
1468428676.47|-0.15|-0.88|-0.55
1468428676.575|-0.12|-0.87|-0.43
1468428676.681|-0.15|-0.86|-0.45
1468428676.786|-0.15|-0.85|-0.35
1468428676.889|-0.14|-0.87|-0.34
1468428676.994|-0.17|-0.88|-0.28
1468428677.105|-0.18|-0.9|-0.21
1468428677.204|-0.2|-0.89|-0.26
1468428677.309|-0.16|-0.98|-0.2
1468428677.415|-0.2|-0.99|-0.26
1468428677.521|-0.23|-1.01|-0.25
1468428677.625|-0.15|-0.95|-0.23
1468428677.73|-0.03|-0.91|-0.24
1468428677.836|0.08|-0.89|-0.27
1468428677.941|0.19|-0.89|-0.31
1468428678.046|0.2|-0.85|-0.4
1468428678.151|0.18|-0.83|-0.45
1468428678.257|0.21|-0.79|-0.52
1468428678.362|0.32|-0.83|-0.53
1468428678.467|0.23|-0.81|-0.58
1468428678.572|0.22|-0.77|-0.64
1468428678.674|0.21|-0.8|-0.64
1468428678.881|0.22|-0.78|-0.66
1468428678.985|0.19|-0.72|-0.6
1468428679.091|0.24|-0.77|-0.55
1468428679.197|0.28|-0.8|-0.56
1468428679.302|0.31|-0.81|-0.55
1468428679.406|0.23|-0.75|-0.57
1468428679.511|0.3|-0.76|-0.55
1468428679.616|0.34|-0.75|-0.54
1468428679.721|0.34|-0.74|-0.58
1468428679.826|0.34|-0.74|-0.58
1468428679.931|0.36|-0.77|-0.52
1468428680.036|0.34|-0.75|-0.63
1468428680.142|0.3|-0.72|-0.6
1468428680.247|0.29|-0.71|-0.61
1468428680.352|0.3|-0.68|-0.65
1468428680.457|0.29|-0.73|-0.64
1468428680.563|0.26|-0.7|-0.67
1468428680.668|0.26|-0.68|-0.64
1468428680.773|0.31|-0.69|-0.64
1468428680.878|0.34|-0.69|-0.63
1468428680.981|0.36|-0.7|-0.61
1468428681.087|0.38|-0.69|-0.65
1468428681.192|0.49|-0.7|-0.65
1468428681.296|0.41|-0.67|-0.58
1468428681.402|0.48|-0.64|-0.6
1468428681.507|0.61|-0.67|-0.63
1468428681.613|0.5|-0.64|-0.62
1468428681.718|0.4|-0.62|-0.69
1468428681.823|0.33|-0.63|-0.72
1468428681.926|0.28|-0.67|-0.68
1468428682.031|0.31|-0.6|-0.76
1468428682.136|0.24|-0.55|-0.83
1468428682.241|0.21|-0.6|-0.77
1468428682.346|0.23|-0.63|-0.8
1468428682.451|0.15|-0.62|-0.74
1468428682.557|0.17|-0.63|-0.78
1468428682.662|0.12|-0.61|-0.76
1468428682.767|0.11|-0.63|-0.74
1468428682.872|0.01|-0.59|-0.81
1468428682.977|-0.04|-0.58|-0.84
1468428683.083|-0.08|-0.56|-0.81
1468428683.189|-0.06|-0.58|-0.8
1468428683.293|-0.03|-0.6|-0.6
1468428683.398|-0.03|-0.55|-1.02
1468428683.504|0.06|-0.62|-0.86
1468428683.609|0.02|-0.6|-0.76
1468428683.714|0.0|-0.58|-0.79
1468428683.819|0.09|-0.75|-0.15
1468428683.924|0.04|-0.65|-0.74
1468428684.029|0.1|-0.66|-0.78
1468428684.134|0.08|-0.61|-0.85
1468428684.24|-0.02|-0.51|-0.9
1468428684.345|-0.2|-0.59|-0.9
1468428684.45|-0.25|-0.63|-1.0
1468428684.555|-0.12|-0.59|-0.71
1468428684.661|-0.21|-0.69|-0.34
1468428684.766|-0.22|-0.78|-0.36
1468428684.871|-0.16|-0.85|-0.01
1468428684.976|0.01|-0.8|-0.82
1468428685.081|0.01|-0.81|-0.73
1468428685.186|-0.01|-0.79|-0.75
1468428685.292|0.11|-0.76|-0.75
1468428685.397|-0.02|-0.72|-0.81
1468428685.502|-0.23|-0.77|-0.88
1468428685.607|-0.07|-0.74|-0.82
1468428685.711|0.06|-0.75|-0.61
1468428685.817|0.2|-0.73|-0.43
1468428685.923|0.2|-0.86|-0.33
1468428686.027|0.17|-0.93|-0.43
1468428686.133|0.13|-0.91|-0.46
1468428686.237|0.09|-0.89|-0.51
1468428686.343|0.0|-0.86|-0.61
1468428686.448|0.05|-0.96|-0.63
1468428686.553|0.06|-0.98|-0.61
1468428686.658|-0.02|-1.05|-0.52
1468428686.763|-0.08|-0.96|-0.46
1468428686.869|-0.01|-0.93|-0.3
1468428686.974|0.05|-0.87|-0.09
1468428687.079|0.05|-0.89|-0.12
1468428687.184|-0.06|-0.88|-0.06
1468428687.29|-0.14|-0.88|-0.09
1468428687.395|-0.18|-0.9|-0.11
1468428687.501|-0.04|-0.95|-0.3
1468428687.605|-0.21|-0.89|-0.13
1468428687.71|-0.24|-0.88|-0.21
1468428687.815|-0.19|-0.87|-0.34
1468428687.92|-0.21|-0.91|-0.21
1468428688.024|-0.11|-0.8|-0.26
1468428688.13|0.04|-0.95|-0.25
1468428688.235|0.11|-1.15|-0.48
1468428688.34|0.17|-1.16|-0.74
1468428688.445|0.21|-0.91|-0.51
1468428688.551|0.04|-0.78|-0.27
1468428688.655|0.14|-0.63|-0.3
1468428688.759|0.03|-0.74|-0.17
1468428688.865|0.15|-0.71|0.0
1468428688.969|0.32|-0.65|-0.36
1468428689.073|0.33|-0.55|-0.44
1468428689.179|0.45|-0.45|-0.61
1468428689.284|0.94|-0.48|-0.84
1468428689.389|0.87|-0.34|-0.69
1468428689.494|1.08|-0.38|-1.29
1468428689.6|0.83|-0.19|-1.72
1468428689.705|0.79|-0.11|-0.94
1468428689.809|0.37|-0.2|-0.4
1468428689.915|0.49|-0.38|-0.52
1468428690.02|0.12|-0.4|-0.35
1468428690.125|-0.04|-0.53|-0.28
1468428690.231|-0.02|-0.74|-0.38
1468428690.336|0.0|-0.7|-0.65
1468428690.441|0.06|-0.81|-0.95
1468428690.546|-0.17|-0.73|-1.06
1468428690.652|-0.05|-0.44|-1.29
1468428690.757|-0.23|-0.63|-0.86
1468428690.861|-0.17|-0.7|-0.77
1468428690.967|-0.02|-0.58|-0.66
1468428691.071|0.08|-0.7|-0.63
1468428691.178|-0.02|-0.77|-0.53
1468428691.282|-0.03|-0.65|-0.5
1468428691.386|0.08|-0.68|-0.55
1468428691.491|0.16|-0.75|-0.92
1468428691.596|0.43|-0.65|-0.82
1468428691.701|0.35|-0.5|-0.39
1468428691.806|0.69|-0.52|-0.32
1468428691.911|1.1|-0.89|-1.32
1468428692.015|0.54|-0.66|-1.02
1468428692.121|0.16|-0.17|-0.5
1468428692.226|-0.16|-0.04|-0.49
