2016-07-13 10:56:22.473|-0.02|0.01|-1.02
2016-07-13 10:56:22.578|-0.02|0.01|-1.01
2016-07-13 10:56:22.684|-0.02|0.01|-1.0
2016-07-13 10:56:22.789|-0.02|0.01|-1.0
2016-07-13 10:56:22.893|-0.02|0.01|-1.0
2016-07-13 10:56:22.998|-0.02|0.0|-1.0
2016-07-13 10:56:23.104|-0.02|0.01|-1.0
2016-07-13 10:56:23.207|-0.02|0.0|-1.0
2016-07-13 10:56:23.312|-0.02|0.0|-1.0
2016-07-13 10:56:23.416|-0.02|0.0|-1.0
2016-07-13 10:56:23.520|-0.02|0.01|-1.0
2016-07-13 10:56:23.625|-0.02|0.01|-1.0
2016-07-13 10:56:23.730|-0.02|0.0|-1.0
2016-07-13 10:56:23.842|-0.02|0.0|-1.0
2016-07-13 10:56:23.939|-0.02|0.0|-1.0
2016-07-13 10:56:24.043|-0.02|0.0|-1.0
2016-07-13 10:56:24.147|-0.02|0.01|-1.0
2016-07-13 10:56:24.255|-0.02|0.01|-1.0
2016-07-13 10:56:24.358|-0.02|0.01|-1.0
2016-07-13 10:56:24.463|-0.02|0.01|-1.0
2016-07-13 10:56:24.569|-0.02|0.0|-1.0
2016-07-13 10:56:24.672|-0.02|0.01|-1.0
2016-07-13 10:56:24.777|-0.02|0.01|-1.0
2016-07-13 10:56:24.882|-0.02|0.0|-1.0
2016-07-13 10:56:24.989|-0.02|0.01|-1.0
2016-07-13 10:56:25.092|-0.02|0.01|-1.0
2016-07-13 10:56:25.196|-0.02|0.0|-1.0
2016-07-13 10:56:25.302|-0.01|-0.01|-0.97
2016-07-13 10:56:25.406|-0.02|0.0|-0.99
2016-07-13 10:56:25.511|-0.02|0.0|-1.0
2016-07-13 10:56:25.616|-0.02|0.0|-1.0
2016-07-13 10:56:25.721|-0.02|0.0|-1.0
2016-07-13 10:56:25.826|-0.02|0.01|-1.0
2016-07-13 10:56:25.932|-0.02|0.0|-1.0
2016-07-13 10:56:26.035|-0.02|0.01|-1.0
