1469031445.716|-0.0133514|0.010849|-0.9836884
1469031445.734|-0.0104065|0.020813|-1.0178986
1469031445.754|-0.0079956|0.0148773|-0.9968872
1469031445.776|-0.0087433|0.0183258|-1.0077362
1469031445.797|-0.0089417|0.0154114|-1.0027924
1469031445.818|-0.0099945|0.0178528|-1.0011139
1469031445.839|-0.0101776|0.0181274|-1.0075073
1469031445.86|-0.0104675|0.0178528|-1.000885
1469031445.881|-0.0119019|0.0166931|-1.0039673
1469031445.902|-0.0104523|0.0173645|-1.0020599
1469031445.923|-0.0096741|0.0154419|-1.0039825
1469031445.944|-0.0106506|0.0154572|-1.0032501
1469031445.966|-0.0089264|0.0151825|-1.0063324
1469031445.986|-0.0092621|0.0175781|-0.9997101
1469031446.007|-0.0103912|0.0161743|-1.0058746
1469031446.028|-0.0090027|0.0175781|-1.003479
1469031446.05|-0.0090332|0.0175629|-0.998764
1469031446.07|-0.0069885|0.016098|-1.0051422
1469031446.091|-0.0089417|0.0156555|-1.0046844
1469031446.112|-0.0093079|0.0214539|-1.0043945
1469031446.134|-0.0087585|0.0178223|-1.003006
1469031446.154|-0.0100098|0.017334|-0.9973297
1469031446.175|-0.0106659|0.0164337|-1.0058746
1469031446.196|-0.0092163|0.0176086|-1.0049133
1469031446.217|-0.0102386|0.0183258|-1.000885
1469031446.238|-0.0092468|0.0185547|-1.002533
1469031446.259|-0.0096893|0.0154266|-1.0023193
1469031446.28|-0.0113831|0.0154724|-1.0016022
1469031446.301|-0.0080719|0.0199738|-1.0044098
1469031446.322|-0.0077667|0.0163574|-1.0009003
1469031446.343|-0.0075531|0.0180359|-1.0023041
1469031446.365|-0.0109558|0.0186005|-1.005127
1469031446.385|-0.0102081|0.0173645|-1.0018311
1469031446.406|-0.0091858|0.0156708|-1.0041962
1469031446.428|-0.0099487|0.0151825|-0.9999542
1469031446.449|-0.0103607|0.0137634|-1.0030365
1469031446.47|-0.0124207|0.0176544|-1.0018311
1469031446.491|-0.0114288|0.0178986|-1.0041809
1469031446.512|-0.0107117|0.0181274|-1.004425
1469031446.532|-0.0086517|0.013504|-1.0039978
1469031446.553|-0.0088043|0.0192566|-1.0015717
1469031446.574|-0.0088043|0.0197601|-1.003952
1469031446.595|-0.0086975|0.0161438|-1.0056305
1469031446.616|-0.0133667|0.0164642|-1.0004425
1469031446.637|-0.0109406|0.0176392|-1.005127
1469031446.659|-0.013092|0.015976|-1.0032654
1469031446.68|-0.0121155|0.0152435|-1.0018463
1469031446.701|-0.0121307|0.0171967|-1.005127
1469031446.722|-0.0084839|0.0163727|-1.0032501
1469031446.743|-0.0084839|0.0166168|-1.0041809
1469031446.764|-0.01091|0.0159454|-1.0039825
1469031446.785|-0.0116425|0.0154572|-0.9999542
1469031446.806|-0.0114288|0.0178986|-1.0041809
1469031446.827|-0.0118408|0.0133057|-1.0004425
1469031446.848|-0.0099487|0.0166321|-1.0032349
1469031446.869|-0.0089722|0.016861|-1.004425
1469031446.891|-0.0107117|0.0181122|-1.0032349
1469031446.911|-0.0119629|0.0183563|-1.000412
1469031446.933|-0.0100861|0.0135345|-1.0063477
1469031446.954|-0.009201|0.0154114|-0.9999542
1469031446.975|-0.0079651|0.0146637|-1.0018463
1469031446.996|-0.0096893|0.0151825|-1.0016022
1469031447.017|-0.0097198|0.0158844|-0.998291
1469031447.038|-0.0079651|0.0153961|-1.0032501
1469031447.059|-0.0107422|0.0188293|-1.0010986
1469031447.08|-0.0111389|0.015213|-1.0006561
1469031447.101|-0.010498|0.0200195|-1.003952
1469031447.122|-0.0124512|0.019104|-1.0020447
1469031447.143|-0.0111694|0.0166626|-1.000885
1469031447.164|-0.0087738|0.0187988|-1.0044098
1469031447.185|-0.010437|0.0166321|-1.0011139
1469031447.206|-0.0109558|0.0178833|-1.0039673
1469031447.227|-0.010437|0.0171356|-1.003479
1469031447.248|-0.0097046|0.0164032|-1.0041962
1469031447.269|-0.0111694|0.0176544|-1.0053711
1469031447.29|-0.010788|0.020752|-1.0013428
1469031447.311|-0.0111237|0.0145111|-1.0011292
1469031447.332|-0.0080414|0.017807|-1.0023041
1469031447.353|-0.0111542|0.0164337|-1.0027924
1469031447.374|-0.0109558|0.0176239|-1.003479
1469031447.395|-0.01091|0.0159454|-1.0044403
1469031447.417|-0.0102234|0.0176086|-1.000885
1469031447.438|-0.0111084|0.0145111|-1.0032501
1469031447.459|-0.0119629|0.0186157|-1.0011139
1469031447.48|-0.0104675|0.0180969|-1.0011139
1469031447.501|-0.0097046|0.0168762|-1.0039673
1469031447.522|-0.0081787|0.0134735|-1.0020905
1469031447.543|-0.0102234|0.0178528|-1.0023041
1469031447.564|-0.0099792|0.0185852|-1.0053711
1469031447.585|-0.0101776|0.0154266|-0.9992371
1469031447.606|-0.0091553|0.0154419|-1.0051422
1469031447.627|-0.0101929|0.0171509|-1.004425
1469031447.648|-0.0091858|0.0149231|-1.0001831
1469031447.669|-0.0101929|0.0176239|-1.0053711
1469031447.69|-0.0119476|0.0183716|-1.002533
1469031447.711|-0.0091705|0.0144653|-1.0011292
1469031447.732|-0.0104218|0.0168762|-1.0027771
