1468424841.169|-0.02|0.0|-0.98
1468424841.271|-0.02|0.01|-1.0
1468424841.375|-0.02|0.01|-1.0
1468424841.481|-0.02|0.01|-1.0
1468424841.586|-0.02|0.01|-1.0
1468424841.691|-0.01|0.01|-1.0
1468424841.796|-0.01|0.01|-1.0
1468424841.901|-0.02|0.01|-1.0
1468424842.005|-0.02|0.01|-1.0
1468424842.111|-0.02|0.01|-1.0
1468424842.216|-0.02|0.01|-1.01
1468424842.322|-0.02|0.01|-1.0
1468424842.426|-0.02|0.01|-1.0
1468424842.53|-0.02|0.01|-1.0
1468424842.636|-0.02|0.01|-1.0
1468424842.741|-0.01|0.01|-1.0
1468424842.845|-0.02|0.01|-1.0
1468424842.95|-0.02|0.01|-1.0
1468424843.056|-0.02|0.01|-1.0
1468424843.161|-0.02|0.01|-1.0
1468424843.266|-0.02|0.01|-1.0
1468424843.371|-0.02|0.01|-1.0
1468424843.476|-0.02|0.01|-1.0
1468424843.582|-0.02|0.01|-1.0
1468424843.687|-0.01|0.01|-1.05
1468424843.792|-0.01|0.0|-1.0
1468424843.896|-0.01|0.01|-1.0
1468424844.001|-0.02|0.01|-1.0
1468424844.106|-0.02|0.01|-1.01
1468424844.212|-0.02|0.01|-1.0
1468424844.315|-0.02|0.01|-1.0
1468424844.42|-0.02|0.01|-1.0
1468424844.523|-0.02|0.01|-1.0
1468424844.628|-0.02|0.0|-1.0
1468424844.733|-0.01|0.01|-1.0
1468424844.837|-0.01|0.0|-1.0
1468424844.944|-0.02|0.01|-1.0
1468424845.046|-0.02|0.01|-1.0
1468424845.15|-0.02|0.01|-1.0
1468424845.256|-0.02|0.01|-1.0
1468424845.361|-0.02|0.01|-1.0
1468424845.466|-0.02|0.01|-1.0
1468424845.571|-0.01|0.0|-1.0
1468424845.675|-0.02|0.01|-1.0
1468424845.779|-0.02|0.02|-1.04
1468424845.884|-0.01|0.01|-1.0
1468424845.989|-0.02|0.01|-1.0
1468424846.095|-0.01|0.01|-1.0
1468424846.2|-0.02|0.01|-1.0
1468424846.305|-0.02|0.01|-1.0
1468424846.409|-0.02|0.01|-1.0
1468424846.514|-0.01|0.01|-1.0
1468424846.62|-0.02|0.01|-1.0
1468424846.725|-0.02|0.01|-1.0
1468424846.83|-0.01|0.01|-1.0
1468424846.935|-0.02|0.01|-1.0
1468424847.04|-0.02|0.01|-1.0
1468424847.146|-0.01|0.01|-1.0
1468424847.251|-0.02|0.01|-1.0
1468424847.356|-0.02|0.0|-1.0
1468424847.461|-0.02|0.01|-1.0
1468424847.566|-0.02|0.0|-1.0
1468424847.672|0.01|-0.08|-0.66
1468424847.777|-0.02|0.01|-1.0
1468424847.881|-0.02|0.01|-1.0
1468424847.986|-0.02|0.0|-1.0
1468424848.092|-0.02|0.01|-1.0
1468424848.196|-0.02|0.01|-1.0
1468424848.301|-0.02|0.0|-1.0
1468424848.406|-0.02|0.01|-1.0
1468424848.511|-0.02|0.01|-1.0
1468424848.616|-0.02|0.0|-1.0
1468424848.721|-0.02|0.0|-1.0
1468424848.826|-0.02|0.01|-1.0
1468424848.932|-0.02|0.01|-1.0
1468424849.036|-0.01|0.0|-1.0
1468424849.141|-0.02|0.01|-1.0
1468424849.246|-0.02|0.0|-1.0
1468424849.35|-0.02|0.0|-1.0
1468424849.458|-0.02|0.01|-1.0
1468424849.56|-0.03|-0.01|-0.95
1468424849.666|-0.02|0.0|-0.98
1468424849.771|-0.02|0.0|-1.0
1468424849.875|-0.01|-0.05|-0.76
1468424849.98|-0.01|0.02|-1.04
1468424850.086|-0.01|0.01|-1.01
1468424850.191|-0.02|0.01|-1.0
1468424850.296|-0.01|0.01|-1.0
1468424850.403|-0.02|0.01|-0.99
1468424850.506|-0.02|0.0|-1.0
1468424850.612|-0.02|0.01|-1.0
1468424850.717|-0.02|0.01|-1.0
1468424850.822|-0.05|-0.05|-0.79
1468424850.927|-0.02|0.03|-1.08
1468424851.032|-0.02|0.01|-0.99
1468424851.138|-0.02|0.01|-1.0
1468424851.243|-0.01|0.01|-1.0
1468424851.348|-0.02|0.01|-1.01
1468424851.453|-0.03|-0.08|-0.58
1468424851.558|-0.01|0.02|-1.06
1468424851.663|-0.02|0.0|-0.99
1468424851.767|-0.01|0.01|-1.0
1468424851.872|-0.02|0.01|-1.0
1468424851.977|0.0|0.03|-1.18
1468424852.083|-0.01|0.02|-1.05
1468424852.188|-0.02|0.01|-1.01
1468424852.293|-0.02|0.0|-1.0
1468424852.398|-0.02|0.01|-1.0
1468424852.504|-0.02|0.01|-1.0
1468424852.608|-0.02|0.01|-1.0
1468424852.713|-0.01|0.01|-1.0
1468424852.818|-0.02|0.01|-1.0
1468424852.924|-0.02|0.01|-1.0
1468424853.028|-0.02|0.01|-1.0
1468424853.133|-0.02|0.01|-1.0
1468424853.239|-0.02|0.01|-1.0
1468424853.344|-0.02|0.01|-1.01
1468424853.449|-0.02|0.01|-1.01
1468424853.554|-0.02|0.01|-1.01
1468424853.66|-0.01|0.01|-1.0
1468424853.765|-0.02|0.01|-1.0
1468424853.869|-0.02|0.01|-1.0
1468424853.972|-0.02|0.01|-1.0
1468424854.076|-0.02|0.0|-1.0
1468424854.181|-0.02|0.01|-1.0
1468424854.286|-0.02|0.01|-1.0
1468424854.391|-0.01|0.0|-1.0
1468424854.497|-0.02|0.01|-1.0
1468424854.603|-0.02|0.0|-1.0
1468424854.708|-0.02|0.01|-1.0
1468424854.813|-0.02|0.01|-1.0
1468424854.918|-0.02|0.01|-1.0
1468424855.022|-0.01|0.01|-1.0
1468424855.128|-0.02|0.01|-1.0
1468424855.233|-0.02|0.01|-1.0
1468424855.338|-0.02|0.01|-1.0
1468424855.443|-0.02|0.01|-1.0
1468424855.549|-0.01|0.0|-1.0
