1468950233.205|-0.2597656|-0.7740784|-0.3908386
1468950233.226|-0.254715|-0.7835693|-0.4890289
1468950233.247|-0.2253418|-0.7776031|-0.6063995
1468950233.268|-0.1786041|-0.7607574|-0.6695251
1468950233.29|-0.1821289|-0.7556305|-0.6678467
1468950233.31|-0.188736|-0.7673187|-0.6596527
1468950233.331|-0.1955872|-0.7462006|-0.6217041
1468950233.352|-0.204422|-0.7389832|-0.6323242
1468950233.373|-0.1847382|-0.7392426|-0.6646729
1468950233.394|-0.1737061|-0.7221832|-0.6638184
1468950233.415|-0.1832275|-0.7118225|-0.6238098
1468950233.435|-0.175705|-0.6851349|-0.610611
1468950233.458|-0.1719208|-0.6852112|-0.6597748
1468950233.478|-0.1628723|-0.6780396|-0.6908875
1468950233.499|-0.1758423|-0.6672058|-0.6816406
1468950233.521|-0.1874847|-0.6772614|-0.6881256
1468950233.542|-0.1760559|-0.6571503|-0.718689
1468950233.562|-0.1544037|-0.6609497|-0.777771
1468950233.584|-0.1409149|-0.6609955|-0.8283386
1468950233.605|-0.150116|-0.6651611|-0.822937
1468950233.626|-0.1553497|-0.6510468|-0.7814789
1468950233.647|-0.1470184|-0.655838|-0.775116
1468950233.668|-0.1282349|-0.6574249|-0.7779083
1468950233.689|-0.1334381|-0.6630707|-0.7805634
1468950233.71|-0.1330261|-0.6552429|-0.7608795
1468950233.731|-0.1190796|-0.6643066|-0.7429504
1468950233.752|-0.1217041|-0.6772308|-0.743515
1468950233.773|-0.1267242|-0.686615|-0.7218475
1468950233.794|-0.1312103|-0.6851349|-0.7111969
1468950233.815|-0.1272736|-0.7051239|-0.7231598
1468950233.836|-0.1121979|-0.7266235|-0.7223053
1468950233.857|-0.122467|-0.7283325|-0.6686859
1468950233.878|-0.1409149|-0.7243347|-0.6192932
1468950233.899|-0.1382751|-0.7222137|-0.6232758
1468950233.92|-0.1325531|-0.7367706|-0.6252747
1468950233.941|-0.133606|-0.7372589|-0.6153412
1468950233.963|-0.1414337|-0.7460632|-0.647583
1468950233.984|-0.1306763|-0.7560577|-0.6232452
1468950234.004|-0.1269073|-0.7556|-0.538147
1468950234.025|-0.119339|-0.7687073|-0.4994354
1468950234.046|-0.1238708|-0.7792206|-0.5449219
1468950234.067|-0.1255646|-0.7821655|-0.5697784
1468950234.088|-0.1353302|-0.7765961|-0.5818176
1468950234.109|-0.128479|-0.7714539|-0.6774902
1468950234.13|-0.1283112|-0.7618561|-0.6275635
1468950234.151|-0.1418915|-0.7477875|-0.5430908
1468950234.172|-0.1065369|-0.7467957|-0.5609741
1468950234.193|-0.0948334|-0.7834015|-0.6512756
1468950234.214|-0.0964355|-0.7814178|-0.7039795
1468950234.235|-0.1197052|-0.7559204|-0.6979523
1468950234.257|-0.1504517|-0.7601624|-0.5297241
1468950234.277|-0.1192169|-0.7585449|-0.6530457
1468950234.298|-0.0968323|-0.7781677|-0.7263947
1468950234.319|-0.1199799|-0.7773438|-0.6907654
1468950234.341|-0.1309052|-0.7725983|-0.5359192
1468950234.362|-0.1147766|-0.7787933|-0.4243317
1468950234.382|-0.0789795|-0.779892|-0.7034454
1468950234.404|-0.0713806|-0.8146667|-0.8041229
1468950234.425|-0.1058807|-0.7631073|-0.6705322
1468950234.447|-0.1390076|-0.7603455|-0.4968414
1468950234.467|-0.1548309|-0.7582092|-0.4668427
1468950234.488|-0.1221466|-0.7727509|-0.6399231
1468950234.509|-0.1083374|-0.7613983|-0.808136
1468950234.53|-0.1063995|-0.7938995|-0.6662598
1468950234.551|-0.1057739|-0.7870483|-0.5009613
1468950234.572|-0.0918579|-0.8052368|-0.483551
1468950234.593|-0.0813141|-0.8262787|-0.7009277
1468950234.615|-0.1016388|-0.7876129|-0.7404327
1468950234.635|-0.1394501|-0.7752991|-0.6272125
1468950234.656|-0.1257019|-0.7772217|-0.4985809
1468950234.677|-0.1340027|-0.8009949|-0.5186157
1468950234.698|-0.1489716|-0.7656403|-0.5472565
1468950234.719|-0.1411133|-0.7719879|-0.4678497
1468950234.74|-0.1131897|-0.7816467|-0.5337982
1468950234.762|-0.0955505|-0.8122559|-0.6949615
1468950234.782|-0.0842896|-0.8330536|-0.7721558
1468950234.803|-0.1264343|-0.7635193|-0.5441284
1468950234.825|-0.1246643|-0.7894287|-0.467926
1468950234.845|-0.105835|-0.8112183|-0.6176758
1468950234.866|-0.105072|-0.8029785|-0.6864166
1468950234.887|-0.140152|-0.7777405|-0.6196594
1468950234.908|-0.1363525|-0.7837982|-0.4835205
1468950234.93|-0.0950775|-0.7862244|-0.4711456
1468950234.95|-0.1025848|-0.8245544|-0.6553497
1468950234.971|-0.1172943|-0.8008423|-0.7176361
1468950234.995|-0.1166229|-0.77005|-0.6722717
1468950235.013|-0.1020355|-0.8063507|-0.5519104
1468950235.034|-0.1116333|-0.8037567|-0.5474091
1468950235.055|-0.0933838|-0.8271027|-0.5742645
1468950235.076|-0.1170959|-0.8003235|-0.6772003
1468950235.097|-0.1407471|-0.7895966|-0.6003571
1468950235.118|-0.1286926|-0.8088989|-0.4545898
1468950235.139|-0.1084137|-0.8353729|-0.5876007
1468950235.16|-0.1156616|-0.809494|-0.6784515
1468950235.181|-0.1134033|-0.8120575|-0.6101379
1468950235.202|-0.1340027|-0.7939911|-0.4738922
1468950235.223|-0.1285553|-0.8120422|-0.4964447
1468950235.244|-0.1352844|-0.8062134|-0.5252838
1468950235.266|-0.1184845|-0.811142|-0.4808197
1468950235.286|-0.2131042|-0.7823029|-0.394104
1468950235.307|-0.1147614|-0.7925415|-0.6554108
1468950235.328|-0.1062622|-0.8309784|-0.8022156
1468950235.349|-0.1372223|-0.790863|-0.5093231
1468950235.369|-0.1448212|-0.8178711|-0.4131012
1468950235.391|-0.1296692|-0.8054199|-0.5649719
1468950235.412|-0.1153564|-0.812149|-0.6796265
1468950235.433|-0.1348114|-0.8104401|-0.6477661
1468950235.454|-0.1333313|-0.8154449|-0.5678864
1468950235.475|-0.1343384|-0.8067474|-0.5214996
1468950235.496|-0.1414337|-0.7921143|-0.5306244
1468950235.517|-0.1639709|-0.7667389|-0.5536652
1468950235.538|-0.1726379|-0.7714386|-0.5854187
1468950235.559|-0.1894989|-0.7579498|-0.6527557
1468950235.58|-0.2151947|-0.7398224|-0.6545715
1468950235.6|-0.2193298|-0.7237091|-0.6381683
1468950235.621|-0.1999207|-0.725647|-0.6239624
1468950235.641|-0.19104|-0.7628021|-0.5908508
1468950235.663|-0.2037201|-0.7593231|-0.5596466
1468950235.684|-0.194519|-0.7523804|-0.5437317
1468950235.705|-0.1782379|-0.7353058|-0.5674591
1468950235.726|-0.1965179|-0.7083893|-0.5777283
1468950235.746|-0.2008362|-0.6917114|-0.5752411
1468950235.768|-0.151886|-0.6938019|-0.614151
1468950235.788|-0.0853729|-0.7150726|-0.8406067
1468950235.809|-0.0839081|-0.7441101|-0.5739136
1468950235.83|-0.0677185|-0.7563782|-0.4491119
1468950235.85|0.0106506|-0.783844|-0.4072571
1468950235.872|0.0810852|-0.8248444|-0.5042877
1468950235.892|0.026474|-0.7842865|-0.5823975
1468950235.914|0.0359802|-0.7529297|-0.6885529
1468950235.935|-0.0179443|-0.7145386|-0.7182159
1468950235.957|-0.0082855|-0.7043762|-0.7741547
1468950235.976|0.0374146|-0.683075|-0.8128967
1468950235.997|0.0551147|-0.6711426|-0.778717
1468950236.019|-0.0275269|-0.6358643|-0.8247833
1468950236.04|-0.069046|-0.5691681|-0.8483124
1468950236.061|0.0090332|-0.5841064|-0.8035431
1468950236.081|0.0281525|-0.6000671|-0.776413
1468950236.102|0.0997162|-0.5893402|-0.7898712
1468950236.124|0.168335|-0.5619507|-0.7530975
1468950236.145|0.1536407|-0.5457306|-0.7551575
1468950236.166|0.1434326|-0.5413971|-0.8057404
1468950236.186|0.1424408|-0.571579|-0.8742828
1468950236.206|0.1407623|-0.6023712|-0.9135132
1468950236.227|0.2173615|-0.570694|-0.8504486
1468950236.249|0.2723694|-0.5282593|-0.8325195
1468950236.27|0.3031616|-0.4988708|-0.8802338
1468950236.291|0.2659454|-0.4941406|-0.8916473
1468950236.311|0.2689667|-0.5122833|-0.8829956
1468950236.332|0.2715149|-0.4686432|-0.8701782
1468950236.353|0.3023682|-0.428772|-0.8970184
1468950236.374|0.2758179|-0.4102936|-0.9172821
1468950236.394|0.273819|-0.4242249|-0.8646545
1468950236.415|0.2723389|-0.4354553|-0.8221893
1468950236.436|0.3002319|-0.4494629|-0.8380585
1468950236.457|0.2884064|-0.4691162|-0.8524017
1468950236.477|0.2420044|-0.5017395|-0.8515778
1468950236.498|0.2254639|-0.5245056|-0.8434753
1468950236.519|0.2319794|-0.5205231|-0.8505249
1468950236.54|0.2275848|-0.5039368|-0.8310394
1468950236.561|0.2329559|-0.5032501|-0.8019409
1468950236.581|0.2190704|-0.5043488|-0.760849
1468950236.602|0.1986542|-0.5137482|-0.7649689
1468950236.622|0.1764679|-0.5288849|-0.8091125
1468950236.644|0.1891632|-0.5301514|-0.8495178
1468950236.665|0.1984711|-0.5160217|-0.8347473
1468950236.686|0.2159424|-0.5117035|-0.809845
1468950236.707|0.2234955|-0.5091705|-0.8220978
1468950236.727|0.2252502|-0.5074615|-0.8353119
1468950236.748|0.2248993|-0.4982452|-0.8484955
1468950236.769|0.2342834|-0.4985962|-0.8707275
1468950236.79|0.2177277|-0.5049133|-0.8804932
1468950236.811|0.1990204|-0.5310669|-0.8622589
1468950236.832|0.193634|-0.5346222|-0.8450623
1468950236.853|0.1759338|-0.5270233|-0.8436279
1468950236.874|0.1591339|-0.5434418|-0.8527679
1468950236.895|0.1334534|-0.5472107|-0.8533325
1468950236.916|0.1403809|-0.5462189|-0.8374786
1468950236.936|0.1528778|-0.5391998|-0.8078308
1468950236.957|0.1632233|-0.539978|-0.7910461
1468950236.978|0.1611023|-0.5458221|-0.8137665
1468950236.999|0.1720734|-0.5404205|-0.8356934
1468950237.02|0.180191|-0.5325928|-0.8086548
1468950237.041|0.1810455|-0.5364227|-0.8143616
1468950237.061|0.1768188|-0.546051|-0.8392487
1468950237.083|0.1522369|-0.5447998|-0.8357697
1468950237.104|0.1397705|-0.5457916|-0.8230438
1468950237.125|0.1471405|-0.5323029|-0.8096771
1468950237.146|0.1598969|-0.5207062|-0.830368
1468950237.166|0.1421661|-0.532608|-0.8255463
1468950237.187|0.1269989|-0.5446167|-0.8100739
1468950237.208|0.1316986|-0.5493164|-0.8058319
1468950237.229|0.1336212|-0.545929|-0.815506
1468950237.25|0.152771|-0.5590363|-0.8302002
1468950237.271|0.1635132|-0.5695801|-0.835434
1468950237.292|0.1622162|-0.5767822|-0.8338318
1468950237.313|0.1542511|-0.5683441|-0.8035278
1468950237.334|0.1620636|-0.5704498|-0.8021088
1468950237.355|0.1590576|-0.571991|-0.818222
1468950237.376|0.1567078|-0.5678864|-0.8075409
1468950237.397|0.1545563|-0.5525208|-0.7953796
1468950237.418|0.1481476|-0.5581055|-0.8011169
1468950237.439|0.1034851|-0.5849152|-0.8240967
1468950237.459|0.1152191|-0.5964661|-0.8286591
1468950237.481|0.1269684|-0.5778809|-0.7970581
1468950237.501|0.1408691|-0.5578766|-0.7680359
1468950237.522|0.1266479|-0.6117096|-0.8100433
